player_id,first_name,second_name,name,position,team,price,status,news,chance_of_playing_next_round,selected_by_percent,form,points_per_game,total_points,minutes,goals_scored,assists,clean_sheets,expected_goals,expected_assists,influence,creativity,threat,ict_index,bps,bonus,transfers_in,transfers_out,transfers_in_event,transfers_out_event,minutes_gw1,goals_gw1,assists_gw1,clean_sheets_gw1,bonus_gw1,bps_gw1,total_points_gw1,started_gw1,played_gw1,availability,availability_multiplier,xmins,start_probability,rotation_risk,reliable_starter
388,Marc,Guéhi,Guéhi,DEF,Man City,6.0,a,,,19.3,10.0,10.0,10,90,1,0,0,0.89,0.32,43.6,17.5,28.0,8.9,31,2,152090,33202,152090,33202,90.0,1.0,0.0,0.0,2.0,31.0,10.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
389,Matheus,Nunes,Matheus N.,DEF,Man City,6.0,d,Unspecified injury - 75% chance of playing,75.0,1.5,1.0,1.0,1,33,0,0,0,0.0,0.04,3.8,1.5,4.0,0.9,4,0,2979,11500,2979,11500,33.0,0.0,0.0,0.0,0.0,4.0,1.0,0,1,MINOR_RISK,0.75,33.8,0.37555555555555553,HIGH,0
390,Rúben,dos Santos Gato Alves Dias,Rúben,DEF,Man City,5.5,a,,,1.8,2.0,2.0,2,90,0,0,0,0.0,0.14,24.4,17.9,2.0,4.4,11,0,8531,10437,8531,10437,90.0,0.0,0.0,0.0,0.0,11.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
391,Joško,Gvardiol,Gvardiol,DEF,Man City,5.5,a,,,13.4,9.0,9.0,9,90,1,0,0,0.19,0.05,47.6,13.3,17.0,7.8,28,1,180702,27907,180702,27907,90.0,1.0,0.0,0.0,1.0,28.0,9.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
392,Rayan,Aït-Nouri,Aït-Nouri,DEF,Man City,5.5,a,,,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2380,13498,2380,13498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
393,Abdukodir,Khusanov,Khusanov,DEF,Man City,5.5,a,,,1.7,2.0,2.0,2,90,0,0,0,0.0,0.02,17.0,3.4,0.0,2.0,14,0,5345,11998,5345,11998,90.0,0.0,0.0,0.0,0.0,14.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
394,Max,Alleyne,Alleyne,DEF,Man City,5.0,u,Has joined Burnley on loan for the rest of the season,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,322,0,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
395,Rico,Lewis,Lewis,DEF,Man City,4.5,a,,,0.2,1.0,1.0,1,56,0,0,0,0.17,0.02,3.8,3.8,39.0,4.7,-1,0,2982,2093,2982,2093,56.0,0.0,0.0,0.0,0.0,-1.0,1.0,0,1,AVAILABLE,1.0,45.0,0.5,HIGH,0
396,Vitor,de Oliveira Nunes dos Reis,Vitor Reis,DEF,Man City,4.5,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,192,90,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
397,Antoine,Semenyo,Semenyo,MID,Man City,8.5,a,,,24.4,2.0,2.0,2,90,0,0,0,0.06,0.02,5.8,8.9,31.0,4.6,16,0,38776,134221,38776,134221,90.0,0.0,0.0,0.0,0.0,16.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
398,Phil,Foden,Foden,MID,Man City,7.0,a,,,4.1,1.0,1.0,1,81,0,0,0,0.12,0.4,10.4,49.6,15.0,7.5,15,0,15344,35398,15344,35398,81.0,0.0,0.0,0.0,0.0,15.0,1.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
399,Rayan,Cherki,Cherki,MID,Man City,7.5,a,,,10.3,8.0,8.0,8,27,0,2,0,0.0,0.5,39.2,48.8,4.0,9.2,28,1,161651,33502,161651,33502,27.0,0.0,2.0,0.0,1.0,28.0,8.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
400,Jérémy,Doku,Doku,MID,Man City,7.5,i,Calf injury - Expected back 5 Sep,0.0,1.3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,461,60428,461,60428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
401,Omar,Marmoush,Marmoush,FWD,Man City,7.0,a,,,1.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21947,16297,21947,16297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
402,Rodrigo 'Rodri',Hernandez Cascante,Rodrigo,MID,Man City,6.5,u,Has joined Barcelona permanently,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,759,0,759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
404,Tijjani,Reijnders,Reijnders,MID,Man City,6.0,u,Has joined Al Qadsiah permanently,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5175,0,5175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
405,Nico,González Iglesias,N.Gonzalez,MID,Man City,5.5,a,,,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1464,1430,1464,1430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
406,Mateo,Kovačić,Kovačić,MID,Man City,5.5,a,,,0.1,1.0,1.0,1,27,0,0,0,0.0,0.01,2.2,2.1,0.0,0.4,3,0,700,1085,700,1085,27.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
407,Claudio,Echeverri,Echeverri,MID,Man City,5.0,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,83,242,83,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
408,Kalvin,Phillips,Phillips,MID,Man City,5.0,u,Has joined Sheffield United on loan for the rest of the season,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,275,0,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
409,Divine,Mukasa,Mukasa,MID,Man City,4.5,a,,,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,836,2117,836,2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
410,Jeremy,Monga,Monga,MID,Man City,5.0,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,70,242,70,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
411,Erling,Haaland,Haaland,FWD,Man City,15.5,a,,,68.0,2.0,2.0,2,90,0,0,0,0.74,0.02,3.8,5.2,50.0,5.9,6,0,55421,83658,55421,83658,90.0,0.0,0.0,0.0,0.0,6.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
481,Elliot,Anderson,Anderson,MID,Man City,6.5,a,,100.0,6.2,2.0,2.0,2,62,0,0,0,0.0,0.25,7.2,20.8,0.0,2.8,14,0,6649,136973,6649,136973,62.0,0.0,0.0,0.0,0.0,14.0,2.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
587,Gerónimo,Rulli,Rulli,GKP,Man City,5.0,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,82,184,82,184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
616,Ayyoub,Bouaddi,Bouaddi,MID,Man City,5.5,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,941,74,941,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
43,Youri,Tielemans,Tielemans,MID,Man Utd,6.0,a,,100.0,2.4,2.0,2.0,2,66,0,0,0,0.04,0.11,5.0,11.3,4.0,2.0,13,0,10472,29602,10472,29602,66.0,0.0,0.0,0.0,0.0,13.0,2.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
131,Carlos,Baleba,Baleba,MID,Man Utd,5.0,i,Ankle injury - Unknown return date,0.0,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2183,3757,2183,3757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
162,Andrey,Nascimento dos Santos,Andrey Santos,MID,Man Utd,5.0,a,,,1.0,2.0,2.0,2,66,0,0,0,0.0,0.23,11.4,4.2,2.0,1.8,17,0,6419,12898,6419,12898,66.0,0.0,0.0,0.0,0.0,17.0,2.0,1,1,AVAILABLE,1.0,75.0,0.8333333333333334,MEDIUM,1
325,Karl,Darlow,Darlow,GKP,Man Utd,4.5,a,,100.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,200,211,200,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
412,Senne,Lammens,Lammens,GKP,Man Utd,5.0,a,,,15.7,1.0,1.0,1,90,0,0,0,0.0,0.0,20.2,0.0,0.0,2.0,7,0,26809,74454,26809,74454,90.0,0.0,0.0,0.0,0.0,7.0,1.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
413,Altay,Bayındır,Bayindir,GKP,Man Utd,4.5,u,Has joined Celta Vigo on loan for the rest of the season,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,539,0,539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
414,Tom,Heaton,Heaton,GKP,Man Utd,4.0,i,Hamstring injury - Unknown return date,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,172,908,172,908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
415,Patrick,Dorgu,Dorgu,MID,Man Utd,6.0,a,,,1.1,0.0,0.0,0,45,0,0,0,0.47,0.03,0.0,1.2,16.0,0.7,-11,0,4023,23226,4023,23226,45.0,0.0,0.0,0.0,0.0,-11.0,0.0,0,1,AVAILABLE,1.0,45.0,0.5,HIGH,0
416,Matthijs,de Ligt,De Ligt,DEF,Man Utd,5.0,i,Back injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,105,457,105,457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
417,Diogo,Dalot Teixeira,Dalot,DEF,Man Utd,5.0,a,,,2.5,1.0,1.0,1,10,0,0,0,0.0,0.0,7.6,11.3,0.0,1.9,6,0,6946,26491,6946,26491,10.0,0.0,0.0,0.0,0.0,6.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
418,Harry,Maguire,Maguire,DEF,Man Utd,5.0,a,,,17.2,1.0,1.0,1,90,0,0,0,0.04,0.4,25.4,28.6,19.0,7.3,15,0,41246,86257,41246,86257,90.0,0.0,0.0,0.0,0.0,15.0,1.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
419,Lisandro,Martínez,Martinez,DEF,Man Utd,5.0,a,,100.0,1.3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6106,15978,6106,15978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
420,Leny,Yoro,Yoro,DEF,Man Utd,5.0,a,,,0.7,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1444,8950,1444,8950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
421,Ayden,Heaven,Heaven,DEF,Man Utd,4.5,a,,,0.4,1.0,1.0,1,90,0,0,0,0.12,0.04,6.8,2.6,11.0,2.0,5,0,2629,3494,2629,3494,90.0,0.0,0.0,0.0,0.0,5.0,1.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
422,Noussair,Mazraoui,Mazraoui,DEF,Man Utd,4.5,a,,,0.7,1.0,1.0,1,79,0,0,0,0.22,0.05,17.4,29.4,9.0,5.6,8,0,4821,5157,4821,5157,79.0,0.0,0.0,0.0,0.0,8.0,1.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
423,Luke,Shaw,Shaw,DEF,Man Utd,4.5,a,,,19.7,1.0,1.0,1,90,0,0,0,0.0,0.26,25.2,59.2,6.0,9.0,13,0,34104,97722,34104,97722,90.0,0.0,0.0,0.0,0.0,13.0,1.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
424,Harry,Amass,Amass,DEF,Man Utd,4.0,a,,,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,786,1711,786,1711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
425,Tyler,Fredricson,Fredricson,DEF,Man Utd,4.0,u,Has joined Lausanne-Sport permanently,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,634,0,634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
426,Bruno,Borges Fernandes,B.Fernandes,MID,Man Utd,12.0,a,,,48.6,2.0,2.0,2,90,0,0,0,0.08,0.26,20.2,55.4,17.0,9.3,18,0,37533,184567,37533,184567,90.0,0.0,0.0,0.0,0.0,18.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
427,Bryan,Mbeumo,Mbeumo,MID,Man Utd,8.0,a,,,36.1,2.0,2.0,2,90,0,0,0,0.5,0.23,9.6,28.1,49.0,8.7,12,0,62890,171979,62890,171979,90.0,0.0,0.0,0.0,0.0,12.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
428,Matheus,Santos Carneiro da Cunha,Cunha,MID,Man Utd,8.0,a,,,9.5,2.0,2.0,2,79,0,0,0,0.24,0.21,5.4,28.2,35.0,6.9,14,0,21602,75651,21602,75651,79.0,0.0,0.0,0.0,0.0,14.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
429,Marcus,Rashford,Rashford,MID,Man Utd,7.0,a,,,1.7,1.0,1.0,1,45,0,0,0,0.0,0.1,11.6,48.6,4.0,6.4,9,0,12621,18478,12621,18478,45.0,0.0,0.0,0.0,0.0,9.0,1.0,0,1,AVAILABLE,1.0,45.0,0.5,HIGH,0
430,Mason,Mount,Mount,MID,Man Utd,5.5,d,Foot injury - 75% chance of playing,75.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,32,624,32,624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,MINOR_RISK,0.75,7.5,0.08333333333333333,VERY_HIGH,0
431,Amad,Diallo,Amad,MID,Man Utd,5.9,d,Unspecified injury - 75% chance of playing,75.0,1.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1513,45607,1513,45607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,MINOR_RISK,0.75,7.5,0.08333333333333333,VERY_HIGH,0
432,Kobbie,Mainoo,Mainoo,MID,Man Utd,5.5,a,,,1.0,1.0,1.0,1,23,0,0,0,0.07,0.01,2.8,2.5,2.0,0.7,7,0,2914,11854,2914,11854,23.0,0.0,0.0,0.0,0.0,7.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
433,Manuel,Ugarte Ribeiro,Ugarte,MID,Man Utd,5.0,i,Knee injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,22,80,22,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
434,Jack,Fletcher,J.Fletcher,MID,Man Utd,5.0,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39,151,39,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
435,Shea,Lacey,Lacey,MID,Man Utd,5.0,a,,,0.0,1.0,1.0,1,10,0,0,0,0.0,0.0,0.2,0.6,0.0,0.1,3,0,286,503,286,503,10.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
436,Toby,Collyer,Collyer,MID,Man Utd,5.0,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,56,207,56,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
437,Bendito,Mantato,Bendito Mantato,MID,Man Utd,4.5,a,,,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,889,2099,889,2099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
438,Tyler,Fletcher,Fletcher,MID,Man Utd,4.5,a,,,0.3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1209,3493,1209,3493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
439,Benjamin,Sesko,Šeško,FWD,Man Utd,7.0,a,,100.0,1.8,1.0,1.0,1,23,0,0,0,0.04,0.0,0.0,0.5,9.0,0.9,2,0,24591,12728,24591,12728,23.0,0.0,0.0,0.0,0.0,2.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
440,Joshua,Zirkzee,Zirkzee,FWD,Man Utd,5.5,a,,,0.5,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1849,10843,1849,10843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
441,Chido,Obi,Obi,FWD,Man Utd,4.5,a,,,1.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5479,9927,5479,9927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
442,Nick,Pope,Pope,GKP,Newcastle,5.0,a,,,1.3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2332,10029,2332,10029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
443,Mark,Gillespie,Gillespie,GKP,Newcastle,4.5,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,146,191,146,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
444,Ewen,Jaouen,Jaouen,GKP,Newcastle,4.5,a,,,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,103,311,103,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
445,Malick,Thiaw,Thiaw,DEF,Newcastle,5.0,a,,,1.7,3.0,3.0,3,90,0,0,0,0.0,0.0,37.8,0.2,0.0,3.8,0,0,15547,8621,15547,8621,90.0,0.0,0.0,0.0,0.0,0.0,3.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
446,Fabian,Schär,Schär,DEF,Newcastle,5.0,a,,100.0,0.3,1.0,1.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,1676,1552,1676,1552,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
447,Sven,Botman,Botman,DEF,Newcastle,5.0,a,,,0.5,3.0,3.0,3,90,0,0,0,0.0,0.01,32.4,0.3,0.0,3.3,4,0,7448,2714,7448,2714,90.0,0.0,0.0,0.0,0.0,4.0,3.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
448,Dan,Burn,Burn,DEF,Newcastle,5.0,i,Ankle injury - Expected back 14 Sep,0.0,1.7,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6213,64439,6213,64439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
449,Lewis,Hall,Hall,DEF,Newcastle,5.0,a,,,4.1,3.0,3.0,3,90,0,0,0,0.0,0.35,22.0,15.2,0.0,3.7,8,0,45236,15811,45236,15811,90.0,0.0,0.0,0.0,0.0,8.0,3.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
450,Tino,Livramento,Livramento,DEF,Newcastle,5.0,i,Calf injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,80,1102,80,1102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
451,Alex,Murphy,A.Murphy,DEF,Newcastle,4.0,u,Has joined FC Kaiserslautern on loan for the rest of the season,0.0,0.1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3033,0,3033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
453,Harvey,Barnes,Barnes,MID,Newcastle,6.0,a,,,1.1,2.0,2.0,2,90,0,0,0,0.07,0.02,5.2,2.4,9.0,1.7,12,0,9783,7967,9783,7967,90.0,0.0,0.0,0.0,0.0,12.0,2.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
454,Anthony,Elanga,Elanga,MID,Newcastle,6.0,a,,,1.9,9.0,9.0,9,75,1,0,0,0.22,0.01,37.4,3.5,28.0,6.9,31,2,72255,9261,72255,9261,75.0,1.0,0.0,0.0,2.0,31.0,9.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
456,Jacob,Ramsey,J.Ramsey,MID,Newcastle,5.0,a,,,0.4,0.0,0.0,0,34,0,0,0,0.06,0.01,7.8,1.3,4.0,1.3,1,0,1237,3795,1237,3795,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,AVAILABLE,1.0,45.0,0.5,HIGH,0
457,Jacob,Murphy,J.Murphy,MID,Newcastle,6.0,a,,,0.2,0.0,0.0,0,14,0,0,0,0.0,0.0,0.0,0.1,2.0,0.1,-1,0,611,2136,611,2136,14.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,1,AVAILABLE,1.0,20.0,0.2222222222222222,VERY_HIGH,0
458,Joelinton Cássio,Apolinário de Lira,Joelinton,MID,Newcastle,5.5,i,Unspecified injury - Unknown return date,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,39,932,39,932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,UNAVAILABLE,0.0,0.0,0.0,OUT,0
459,Lewis,Miley,L.Miley,MID,Newcastle,5.5,a,,100.0,0.1,3.0,3.0,3,75,0,0,0,0.05,0.01,15.6,21.4,3.0,4.0,13,0,1077,421,1077,421,75.0,0.0,0.0,0.0,0.0,13.0,3.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
460,Joe,Willock,Willock,MID,Newcastle,5.0,a,,,0.2,6.0,6.0,6,34,1,0,0,0.09,0.17,38.4,13.9,9.0,6.1,28,0,6506,1514,6506,1514,34.0,1.0,0.0,0.0,0.0,28.0,6.0,0,1,AVAILABLE,1.0,45.0,0.5,HIGH,0
461,Bazoumana,Touré,Touré,MID,Newcastle,6.0,a,,,0.2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,438,3567,438,3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
462,Sean,Steur,Steur,MID,Newcastle,5.0,a,,,0.1,1.0,1.0,1,55,0,0,0,0.0,0.0,0.4,1.2,0.0,0.2,3,0,660,835,660,835,55.0,0.0,0.0,0.0,0.0,3.0,1.0,0,1,AVAILABLE,1.0,45.0,0.5,HIGH,0
463,Nick,Woltemade,Woltemade,FWD,Newcastle,6.0,a,,,1.6,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6284,25305,6284,25305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
464,Yoane,Wissa,Wissa,FWD,Newcastle,6.0,a,,,3.1,4.0,4.0,4,90,0,1,0,1.0,0.02,20.0,16.3,28.0,6.4,7,0,115498,18055,115498,18055,90.0,0.0,1.0,0.0,0.0,7.0,4.0,1,1,AVAILABLE,1.0,82.0,0.9111111111111111,LOW,1
465,William,Osula,Osula,FWD,Newcastle,6.0,i,Foot injury - Unknown return date,0.0,1.0,4.0,4.0,4,55,0,1,0,0.06,0.14,28.2,13.7,8.0,5.0,18,0,20230,16662,20230,16662,55.0,0.0,1.0,0.0,0.0,18.0,4.0,0,1,UNAVAILABLE,0.0,0.0,0.0,OUT,0
466,Sean,Neave,Neave,FWD,Newcastle,4.5,a,,,0.8,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5530,6837,5530,6837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,AVAILABLE,1.0,10.0,0.1111111111111111,VERY_HIGH,0
